Date,Thai 25%_spread_usd,Thai 25%_spread_pct,Thai 25%_spread_ma12,Thai A.1_spread_usd,Thai A.1_spread_pct,Thai A.1_spread_ma12,Vietnamese 5%_spread_usd,Vietnamese 5%_spread_pct,Vietnamese 5%_spread_ma12,Thai 5%_price,Thai 5%_price_ma12,Thai 25%_price,Thai 25%_price_ma12,Thai A.1_price,Thai A.1_price_ma12,Vietnamese 5%_price,Vietnamese 5%_price_ma12
2010-01-01,58.19999999999993,10.232067510548513,92.1097222222225,148.59999999999997,26.12517580872011,219.23333333333335,83.51599999999996,14.682841068917012,116.65425757575818,568.8,554.0597222222225,510.6,461.95,420.2,334.82638888888914,485.284,434.29725757575727
2010-02-01,60.33333333333002,11.277258566977572,87.30416666666667,130.0,24.299065420560748,207.4625,113.21499999999997,21.161682242990647,111.25046969697,535.0,549.4138888888892,474.66666666667,462.1097222222225,405.0,341.95138888888914,421.785,434.63286363636365
2010-03-01,56.599999999999966,11.270410195141372,82.29166666666667,125.19999999999999,24.930306650736757,196.54166666666666,109.62799999999999,21.829549980087613,111.11526388888916,502.2,542.2430555555559,445.6,459.95138888888914,377.0,345.70138888888914,392.572,431.1277916666667
2010-04-01,57.33333333333002,12.303290414877686,78.43055555555499,123.0,26.394849785407725,188.95833333333334,94.82999999999998,20.349785407725317,109.04554166666667,466.0,535.2708333333334,408.66666666667,456.84027777777834,343.0,346.3125,371.17,426.2252916666667
2010-05-01,54.666666666660035,12.112259970456522,76.40277777777666,122.33333333333002,27.104874446085137,181.6027777777775,82.51083333333003,18.281573116690687,105.26956944444417,451.33333333333,528.4652777777775,396.66666666667,452.06250000000085,329.0,346.8625,368.8225,423.19570833333336
2010-06-01,48.0,10.909090909090908,72.19444444444333,110.5,25.113636363636367,169.6652777777775,81.78500000000003,18.587500000000006,97.9004027777775,440.0,517.2569444444442,392.0,445.06250000000085,329.5,347.5916666666667,358.215,419.3565416666666
2010-07-01,46.19999999999999,10.457220461747394,67.00277777777666,92.0,20.823902218198278,156.3527777777775,83.94400000000002,19.000452693526487,91.41473611111083,441.8,506.40694444444415,395.6,439.40416666666755,349.8,350.05416666666673,357.856,414.99220833333334
2010-08-01,40.75,9.000552181115404,62.60694444444332,83.75,18.49806736609608,144.93611111111082,29.892499999999984,6.602429596907783,83.02806944444416,452.75,500.28194444444415,412.0,437.67500000000086,369.0,355.34583333333336,422.8575,417.25387500000005
2010-09-01,28.5,5.981112277019937,57.41944444444332,64.5,13.53620146904512,132.3527777777775,18.822000000000003,3.950052465897167,74.10556944444416,476.5,496.7611111111108,448.0,439.34166666666755,412.0,364.40833333333336,457.678,422.6555416666667
2010-10-01,29.0,5.967078189300412,53.152777777776656,57.75,11.882716049382717,120.94861111111084,8.319999999999993,1.7119341563785992,68.2245277777775,486.0,496.17777777777746,457.0,443.02500000000083,428.25,375.2291666666667,477.68,427.95324999999997
2010-11-01,37.0,7.191448007774539,49.361111111109985,86.75,16.86103012633625,111.03194444444416,6.470000000000027,1.2575315840622017,64.50161111111083,514.5,493.8236111111108,477.5,444.46250000000083,427.75,382.7916666666667,508.03,429.32200000000006
2010-12-01,52.19999999999999,9.812030075187968,47.39861111110999,118.60000000000002,22.29323308270677,105.24861111111083,3.7140000000000555,0.6981203007518901,59.72061111111085,532.0,488.90694444444415,479.8,441.5083333333341,413.4,383.6583333333333,528.286,429.1863333333334
2011-01-01,49.19999999999993,9.520123839009276,46.64861111110999,111.79999999999995,21.633126934984514,102.18194444444418,22.94199999999995,4.439241486068102,54.6727777777775,516.8,484.5736111111108,467.6,437.92500000000086,405.0,382.39166666666665,493.858,429.9008333333333
2011-02-01,51.0,9.732824427480915,45.87083333333249,103.5,19.751908396946565,99.97361111111086,45.43000000000001,8.669847328244277,49.0240277777775,524.0,483.65694444444415,473.0,437.78611111111167,420.5,383.68333333333334,478.57,434.6329166666667
2011-03-01,37.25,7.559614408929477,44.258333333332494,84.5,17.14865550481989,96.58194444444416,28.75,5.834601725012684,42.284194444444175,492.75,482.8694444444441,455.5,438.6111111111117,408.25,386.28749999999997,464.0,440.58525000000003
2011-04-01,36.0,7.43417656169334,42.48055555555499,75.25,15.539494062983996,92.60277777777749,-0.03750000000002274,-0.007743933918435257,34.378569444444175,484.25,484.3902777777775,448.25,441.90972222222246,409.0,391.78749999999997,484.2875,450.0117083333333
2011-05-01,33.0,6.855006231823848,40.67499999999999,60.19999999999999,12.505193186539259,87.425,1.7549999999999955,0.3645616950560855,27.64891666666667,481.4,486.8958333333333,448.4,446.2208333333333,421.2,399.47083333333336,479.645,459.24691666666666
2011-06-01,40.0,7.785888077858881,40.008333333333326,86.25,16.78832116788321,85.40416666666665,38.46800000000002,7.48768856447689,24.03916666666667,513.75,493.0416666666667,473.75,453.0333333333333,427.5,407.63750000000005,475.282,469.00250000000005
2011-07-01,31.5,5.852299117510451,38.783333333333324,89.0,16.53506734788667,85.15416666666665,18.784999999999968,3.490013934045512,18.60925,538.25,501.07916666666665,506.75,462.2958333333333,449.25,415.925,519.465,482.4699166666666
2011-08-01,32.25,5.697879858657244,38.074999999999996,100.75,17.800353356890458,86.57083333333333,12.572000000000003,2.2212014134275626,17.165875,566.0,510.51666666666665,533.75,472.4416666666666,465.25,423.9458333333334,553.428,493.3507916666667
2011-09-01,43.25,7.22338204592902,39.30416666666666,84.75,14.154488517745303,88.25833333333333,37.32000000000005,6.232985386221303,18.707375000000003,598.75,520.7041666666667,555.5,481.3999999999999,514.0,432.4458333333334,561.43,501.99679166666664
2011-10-01,39.19999999999993,6.539873206539862,40.154166666666654,110.39999999999998,18.418418418418415,92.64583333333333,18.862499999999955,3.146896896896889,19.585916666666666,599.4,530.1541666666667,560.2,490.0,489.0,437.5083333333334,580.5375,510.56825000000003
2011-11-01,31.0,5.038602194229988,39.654166666666654,65.5,10.646078829744006,90.875,46.502500000000055,7.558309630231622,22.921958333333336,615.25,538.5500000000001,584.25,498.8958333333333,549.75,447.675,568.7475,515.6280416666666
2011-12-01,20.25,3.4571062740076828,36.99166666666665,41.75,7.127614169867691,84.47083333333332,81.32400000000001,13.883738796414855,29.389458333333334,585.75,543.0291666666667,565.5,506.0375000000001,544.0,458.5583333333334,504.426,513.6397083333334
2012-01-01,8.0,1.4760147601476015,33.55833333333333,25.75,4.750922509225092,77.3,90.57,16.710332103321033,35.025125,542.0,545.1291666666667,534.0,511.5708333333334,516.25,467.8291666666667,451.43,510.1040416666667
2012-02-01,8.5,1.5813953488372092,30.016666666666662,19.25,3.5813953488372094,70.27916666666665,107.07,19.919999999999998,40.161791666666666,537.5,546.2541666666667,529.0,516.2375000000001,518.25,475.9750000000001,430.43,506.09237499999995
2012-03-01,3.6000000000000227,0.6569343065693473,27.212499999999995,21.25,3.8777372262773726,65.00833333333333,119.2525,21.76140510948905,47.70366666666666,548.0,550.8583333333333,544.4,523.6458333333334,526.75,485.8500000000001,428.7475,503.1546666666666
2012-04-01,-2.9166666666700394,-0.5324813631529054,23.96944444444416,14.5,2.647193062528526,59.945833333333326,107.03500000000003,19.540848927430403,56.626375,547.75,556.15,550.66666666667,532.1805555555558,533.25,496.2041666666667,440.715,499.52362500000004
2012-05-01,47.25,7.868442964196502,25.15694444444416,38.75,6.452955870108243,58.158333333333324,167.212,27.845462114904247,70.41445833333334,600.5,566.075,553.25,540.9180555555558,561.75,507.9166666666667,433.288,495.66054166666663
2012-06-01,22.0,3.6666666666666665,23.65694444444416,58.799999999999955,9.799999999999992,55.870833333333316,188.03750000000002,31.339583333333337,82.87858333333334,600.0,573.2625,578.0,549.6055555555558,541.2,517.3916666666667,411.9625,490.38391666666666
2012-07-01,18.75,3.2679738562091507,22.59444444444416,55.0,9.586056644880173,53.03749999999999,164.46499999999997,28.66492374727668,95.01858333333332,573.75,576.2208333333334,555.0,553.6263888888892,518.75,523.1833333333333,409.285,481.20225
2012-08-01,22.75,4.007045354469397,21.802777777777493,58.75,10.347864376926465,49.53749999999999,131.322,23.130250990752973,104.91441666666668,567.75,576.3666666666667,545.0,554.5638888888892,509.0,526.8291666666667,436.428,471.45225
